source_prefix	target_prefix	source_size	target_size	absolute_overlap	normalized_overlap
nomen	pdumdv	260	21	4	0.19048
oarcs	pdumdv	307	21	4	0.19048
pdumdv	xao	21	1720	4	0.19048
dermo	omp	3401	2006	380	0.18943
doid	go	11207	43248	2121	0.18926
hao	omp	2465	2006	379	0.18893
po	rs	1653	5020	312	0.18875
one	planp	69	673	13	0.18841
one	scdo	69	1266	13	0.18841
amphx	uberon	399	14351	75	0.18797
clyh	planp	257	673	48	0.18677
amphx	oarcs	399	307	57	0.18567
scdo	wbbt	1266	6763	235	0.18562
geno	oarcs	221	307	41	0.18552
geno	zfs	221	54	10	0.18519
geno	hom	221	65	12	0.18462
aism	hog	553	1176	102	0.18445
chebi	doid	163657	11207	2066	0.18435
po	to	1653	1606	295	0.18369
eco	vsmo	2007	1902	348	0.18297
clyh	ddpheno	257	961	47	0.18288
clyh	mco	257	839	47	0.18288
clyh	mp	257	13569	47	0.18288
apo	ncro	309	2543	56	0.18123
doid	edam.operation	11207	558	101	0.181
geno	hsapdv	221	243	40	0.181
geno	lpt	221	481	40	0.181
mop	po	3582	1653	299	0.18088
pato	to	1875	1606	290	0.18057
omp	so	2006	2386	362	0.18046
cmpo	oba	399	7787	72	0.18045
amphx	apo	399	309	55	0.17799
cvdo	geno	290	221	39	0.17647
geno	icepo	221	51	9	0.17647
plana	po	646	1653	114	0.17647
geno	psdo	221	74	13	0.17568
fovt	lepao	313	132	23	0.17424
geno	lepao	221	132	23	0.17424
cmpo	one	399	69	12	0.17391
one	spd	69	757	12	0.17391
cro	fovt	81	313	14	0.17284
aism	scdo	553	1266	95	0.17179
geno	mmusdv	221	105	18	0.17143
clyh	ecto	257	2826	44	0.17121
clyh	obi	257	3735	44	0.17121
clyh	vto	257	107005	44	0.17121
po	xco	1653	675	115	0.17037
colao	olatdv	83	47	8	0.17021
mmusdv	olatdv	105	47	8	0.17021
oba	olatdv	7787	47	8	0.17021
olatdv	psdo	47	74	8	0.17021
ddanat	fovt	130	313	22	0.16923
cdno	ino	799	166	28	0.16867
geno	zeco	221	161	27	0.1677
omp	scdo	2006	1266	212	0.16746
maxo	po	1387	1653	232	0.16727
po	rxno	1653	653	109	0.16692
aro	lpt	6610	481	80	0.16632
fovt	peco	313	550	52	0.16613
bspo	fovt	139	313	23	0.16547
amphx	nomen	399	260	43	0.16538
eco	xao	2007	1720	284	0.16512
po	sbo	1653	694	114	0.16427
mmo	po	695	1653	114	0.16403
doid	mi	11207	1389	226	0.16271
ncro	zeco	2543	161	26	0.16149
cdao	fovt	131	313	21	0.16031
cl	eco	2659	2007	321	0.15994
clyh	go	257	43248	41	0.15953
cro	one	81	69	11	0.15942
cio	vbo	44	18556	7	0.15909
lbo	po	1108	1653	176	0.15884
go	ncbitaxon	43248	2438855	6790	0.157
ecto	trans	2826	32	5	0.15625
lpt	po	481	1653	75	0.15593
clyh	poro	257	607	40	0.15564
cl	peco	2659	550	85	0.15455
doid	edam.topic	11207	209	32	0.15311
aro	cmpo	6610	399	61	0.15288
ecao	go	465	43248	71	0.15269
cteno	fovt	151	313	23	0.15232
clyh	symp	257	897	39	0.15175
cvdo	po	290	1653	44	0.15172
pato	scdo	1875	1266	191	0.15087
vsmo	xao	1902	1720	257	0.14942
cdno	gecko	799	67	10	0.14925
aro	olatdv	6610	47	7	0.14894
cro	olatdv	81	47	7	0.14894
nbo	po	928	1653	138	0.14871
fovt	psdo	313	74	11	0.14865
cl	ncbitaxon	2659	2438855	395	0.14855
clyh	maxo	257	1387	38	0.14786
po	wbls	1653	774	114	0.14729
ncro	symp	2543	897	132	0.14716
geno	omit	221	89	13	0.14607
one	symp	69	897	10	0.14493
apo	geno	309	221	32	0.1448
eco	geno	2007	221	32	0.1448
colao	geno	83	221	12	0.14458
cryoem	geno	111	221	16	0.14414
peco	vt	550	3677	79	0.14364
mco	ncro	839	2543	120	0.14303
aism	pdumdv	553	21	3	0.14286
aism	po	553	1653	79	0.14286
amphx	aro	399	6610	57	0.14286
amphx	bto	399	6511	57	0.14286
amphx	flopo	399	23226	57	0.14286
amphx	hao	399	2465	57	0.14286
amphx	lbo	399	1108	57	0.14286
amphx	mop	399	3582	57	0.14286
amphx	omp	399	2006	57	0.14286
amphx	rs	399	5020	57	0.14286
amphx	sbo	399	694	57	0.14286
amphx	wbls	399	774	57	0.14286
amphx	xco	399	675	57	0.14286
bspo	pdumdv	139	21	3	0.14286
cmpo	pdumdv	399	21	3	0.14286
ddanat	pdumdv	130	21	3	0.14286
hsapdv	pdumdv	243	21	3	0.14286
fbcv	peco	1132	550	78	0.14182
amphx	chmo	399	2908	56	0.14035
amphx	cmo	399	3025	56	0.14035
amphx	ma	399	3230	56	0.14035
amphx	mmo	399	695	56	0.14035
amphx	vsmo	399	1902	56	0.14035
amphx	wbphenotype	399	2633	56	0.14035
amphx	zp	399	36602	56	0.14035
exo	fovt	150	313	21	0.14
eco	oba	2007	7787	279	0.13901
ddpheno	po	961	1653	133	0.1384
po	vt	1653	3677	228	0.13793
po	xao	1653	1720	227	0.13733
cdno	ogms	799	117	16	0.13675
po	zeco	1653	161	22	0.13665
eco	pato	2007	1875	256	0.13653
phipo	po	920	1653	125	0.13587
cro	zeco	81	161	11	0.1358
omp	vsmo	2006	1902	258	0.13565
amphx	pw	399	2600	54	0.13534
chebi	tto	163657	38640	5213	0.13491
po	symp	1653	897	121	0.13489
gecko	one	67	69	9	0.13433
oba	po	7787	1653	222	0.1343
mmusdv	zeco	105	161	14	0.13333
amphx	dermo	399	3401	53	0.13283
amphx	mro	399	51242	53	0.13283
amphx	nbo	399	928	53	0.13283
clyh	hog	257	1176	34	0.1323
ncbitaxon	oba	2438855	7787	1021	0.13112
ddanat	geno	130	221	17	0.13077
amphx	fypo	399	7674	52	0.13033
amphx	hp	399	16614	52	0.13033
amphx	po	399	1653	52	0.13033
amphx	rxno	399	653	52	0.13033
amphx	zfa	399	3079	52	0.13033
oba	rxno	7787	653	85	0.13017
bspo	geno	139	221	18	0.1295
po	spd	1653	757	98	0.12946
bto	ecao	6511	465	60	0.12903
chmo	ecao	2908	465	60	0.12903
ecao	ma	465	3230	60	0.12903
ecao	mmo	465	695	60	0.12903
ecao	mop	465	3582	60	0.12903
ecao	rs	465	5020	60	0.12903
ecao	sbo	465	694	60	0.12903
ecao	wbls	465	774	60	0.12903
ecao	xco	465	675	60	0.12903
lpt	pato	481	1875	62	0.1289
po	poro	1653	607	78	0.1285
planp	po	673	1653	86	0.12779
clyh	olatdv	257	47	6	0.12766
fao	olatdv	112	47	6	0.12766
gecko	olatdv	67	47	6	0.12766
ncro	olatdv	2543	47	6	0.12766
olatdv	taxrank	47	61	6	0.12766
ecao	lbo	465	1108	59	0.12688
fovt	ino	313	166	21	0.12651
bto	peco	6511	550	69	0.12545
mop	peco	3582	550	69	0.12545
ncro	peco	2543	550	69	0.12545
peco	pw	550	2600	69	0.12545
peco	wbphenotype	550	2633	69	0.12545
aism	amphx	553	399	50	0.12531
amphx	plana	399	646	50	0.12531
chebi	mi	163657	1389	174	0.12527
cmo	ecao	3025	465	58	0.12473
ecao	flopo	465	23226	58	0.12473
ecao	hao	465	2465	58	0.12473
ecao	mco	465	839	58	0.12473
ecao	mro	465	51242	58	0.12473
ecao	nbo	465	928	58	0.12473
ecao	spd	465	757	58	0.12473
ecao	wbphenotype	465	2633	58	0.12473
ecao	zfa	465	3079	58	0.12473
oba	xco	7787	675	84	0.12444
pato	zeco	1875	161	20	0.12422
oba	sbo	7787	694	86	0.12392
mmo	oba	695	7787	86	0.12374
clao	peco	1495	550	68	0.12364
lbo	peco	1108	550	68	0.12364
ma	peco	3230	550	68	0.12364
peco	rs	550	5020	68	0.12364
cdno	hsapdv	799	243	30	0.12346
cro	geno	81	221	10	0.12346
aism	aro	553	6610	68	0.12297
nbo	oba	928	7787	114	0.12284
amphx	clao	399	1495	49	0.12281
clao	ecao	1495	465	57	0.12258
ecao	fypo	465	7674	57	0.12258
ecao	to	465	1606	57	0.12258
chmo	peco	2908	550	67	0.12182
hao	peco	2465	550	67	0.12182
nbo	ncro	928	2543	112	0.12069
clyh	fbcv	257	1132	31	0.12062
clyh	ncbitaxon	257	2438855	31	0.12062
clyh	ncro	257	2543	31	0.12062
ecao	pw	465	2600	56	0.12043
ecao	rxno	465	653	56	0.12043
ecao	so	465	2386	56	0.12043
amphx	ddpheno	399	961	48	0.1203
amphx	eco	399	2007	48	0.1203
obi	peco	3735	550	66	0.12
fovt	gecko	313	67	8	0.1194
ma	po	3230	1653	197	0.11918
lpt	ms	481	2937	57	0.1185
ecao	vbo	465	18556	55	0.11828
cmo	peco	3025	550	65	0.11818
amphx	ecto	399	2826	47	0.11779
amphx	spd	399	757	47	0.11779
cmo	po	3025	1653	194	0.11736
po	wbphenotype	1653	2633	194	0.11736
cdno	clyh	799	257	30	0.11673
clyh	vbo	257	18556	30	0.11673
peco	to	550	1606	64	0.11636
dermo	ecao	3401	465	54	0.11613
amphx	cmpo	399	399	46	0.11529
mco	po	839	1653	96	0.11442
dermo	po	3401	1653	189	0.11434
bfo	ecao	35	465	4	0.11429
bfo	ecto	35	2826	4	0.11429
bfo	olatdv	35	47	4	0.11429
aro	xco	6610	675	77	0.11407
cio	ecto	44	2826	5	0.11364
aro	rxno	6610	653	74	0.11332
clyh	pato	257	1875	29	0.11284
dermo	peco	3401	550	62	0.11273
maxo	peco	1387	550	62	0.11273
ncro	wbls	2543	774	87	0.1124
ecao	fbcv	465	1132	52	0.11183
clao	po	1495	1653	167	0.11171
fovt	nomen	313	260	29	0.11154
ecao	ogms	465	117	13	0.11111
ecto	zfs	2826	54	6	0.11111
oba	wbls	7787	774	86	0.11111
aro	sbo	6610	694	77	0.11095
peco	so	550	2386	61	0.11091
cvdo	ecao	290	465	32	0.11034
cmpo	ncro	399	2543	44	0.11028
chmo	po	2908	1653	182	0.1101
ecao	maxo	465	1387	51	0.10968
ecao	symp	465	897	51	0.10968
ncro	spd	2543	757	83	0.10964
aro	mmo	6610	695	76	0.10935
clyh	cvdo	257	290	28	0.10895
cryoem	zeco	111	161	12	0.10811
ecao	psdo	465	74	8	0.10811
amphx	phipo	399	920	43	0.10777
amphx	planp	399	673	43	0.10777
hao	po	2465	1653	178	0.10768
ncbitaxon	uberon	2438855	14351	1542	0.10745
oba	poro	7787	607	65	0.10708
po	pw	1653	2600	177	0.10708
cvdo	oba	290	7787	31	0.1069
cdao	ecao	131	465	14	0.10687
ecto	go	2826	43248	301	0.10651
amphx	olatdv	399	47	5	0.10638
geno	olatdv	221	47	5	0.10638
hom	olatdv	65	47	5	0.10638
icepo	olatdv	51	47	5	0.10638
olatdv	zfs	47	54	5	0.10638
ecao	zeco	465	161	17	0.10559
ecao	planp	465	673	49	0.10538
ecao	poro	465	607	49	0.10538
aro	plana	6610	646	67	0.10372
aro	cvdo	6610	290	30	0.10345
ecao	hp	465	16614	48	0.10323
oba	spd	7787	757	78	0.10304
amphx	vto	399	107005	41	0.10276
fovt	ogms	313	117	12	0.10256
lbo	wbbt	1108	6763	113	0.10199
lpt	ncro	481	2543	49	0.10187
ecao	omit	465	89	9	0.10112
cl	ecao	2659	465	47	0.10108
amphx	go	399	43248	40	0.10025
amphx	poro	399	607	40	0.10025
ddpheno	peco	961	550	55	0.1
peco	phipo	550	920	55	0.1
cryoem	ecao	111	465	11	0.0991
gsso	rbo	9455	192	19	0.09896
ecao	hsapdv	465	243	24	0.09877
ecao	lepao	465	132	13	0.09848
ecao	taxrank	465	61	6	0.09836
fao	geno	112	221	11	0.09821
mp	peco	13569	550	54	0.09818
ecao	icepo	465	51	5	0.09804
ecto	icepo	2826	51	5	0.09804
amphx	mp	399	13569	39	0.09774
cdno	oarcs	799	307	30	0.09772
ecao	oarcs	465	307	30	0.09772
apo	ecao	309	465	30	0.09709
aro	wbls	6610	774	75	0.0969
colao	ecao	83	465	8	0.09639
ncbitaxon	obi	2438855	3735	358	0.09585
obi	omp	3735	2006	192	0.09571
po	so	1653	2386	158	0.09558
amphx	obi	399	3735	38	0.09524
cdao	pdumdv	131	21	2	0.09524
cmpo	ecao	399	465	38	0.09524
cryoem	pdumdv	111	21	2	0.09524
cteno	pdumdv	151	21	2	0.09524
cvdo	pdumdv	290	21	2	0.09524
fovt	pdumdv	313	21	2	0.09524
ino	pdumdv	166	21	2	0.09524
lepao	pdumdv	132	21	2	0.09524
lpt	pdumdv	481	21	2	0.09524
mmusdv	pdumdv	105	21	2	0.09524
oba	pdumdv	7787	21	2	0.09524
ogms	pdumdv	117	21	2	0.09524
pdumdv	plana	21	646	2	0.09524
pdumdv	po	21	1653	2	0.09524
pdumdv	psdo	21	74	2	0.09524
pdumdv	zeco	21	161	2	0.09524
oba	planp	7787	673	64	0.0951
fovt	hsapdv	313	243	23	0.09465
ecao	mp	465	13569	44	0.09462
cdno	zp	799	36602	75	0.09387
ecao	trans	465	32	3	0.09375
olatdv	trans	47	32	3	0.09375
bspo	zeco	139	161	13	0.09353
ecao	exo	465	150	14	0.09333
ncro	xco	2543	675	63	0.09333
cl	ms	2659	2937	248	0.09327
amphx	mco	399	839	37	0.09273
cteno	ecao	151	465	14	0.09272
ecao	zfs	465	54	5	0.09259
ecao	vto	465	107005	43	0.09247
ddanat	ecao	130	465	12	0.09231
ddanat	zeco	130	161	12	0.09231
ecao	nomen	465	260	24	0.09231
cio	ecao	44	465	4	0.09091
cio	olatdv	44	47	4	0.09091
peco	plana	550	646	50	0.09091
ncro	sbo	2543	694	63	0.09078
apo	cdno	309	799	28	0.09061
mco	oba	839	7787	76	0.09058
geno	nomen	221	260	20	0.0905
ncro	rxno	2543	653	59	0.09035
ddpheno	ecao	961	465	42	0.09032
ecao	omp	465	2006	42	0.09032
ecao	gecko	465	67	6	0.08955
clyh	fovt	257	313	23	0.08949
mmo	ncro	695	2543	62	0.08921
rbo	sio	192	1572	17	0.08854
ecao	hog	465	1176	41	0.08817
pato	xao	1875	1720	151	0.08779
efo	ncbitaxon	15540	2438855	1361	0.08758
lpt	ncbitaxon	481	2438855	42	0.08732
aro	spd	6610	757	66	0.08719
ecto	one	2826	69	6	0.08696
cro	ecao	81	465	7	0.08642
bspo	ecao	139	465	12	0.08633
ecao	phipo	465	920	40	0.08602
ecao	xao	465	1720	40	0.08602
hog	po	1176	1653	100	0.08503
go	xpo	43248	20061	1702	0.08484
ecao	mondo	465	22784	39	0.08387
obi	po	3735	1653	137	0.08288
amphx	cvdo	399	290	24	0.08276
cvdo	ecto	290	2826	24	0.08276
amphx	maxo	399	1387	33	0.08271
amphx	symp	399	897	33	0.08271
ecto	taxrank	2826	61	5	0.08197
aro	planp	6610	673	54	0.08024
aro	fovt	6610	313	25	0.07987
ncro	planp	2543	673	53	0.07875
lbo	oba	1108	7787	87	0.07852
ecao	ino	465	166	13	0.07831
peco	scdo	550	1266	43	0.07818
amphx	hog	399	1176	31	0.07769
amphx	ncro	399	2543	31	0.07769
cdno	nomen	799	260	20	0.07692
ecao	hom	465	65	5	0.07692
ecto	hom	2826	65	5	0.07692
geno	oba	221	7787	17	0.07692
nomen	wbbt	260	6763	20	0.07692
fovt	plana	313	646	24	0.07668
fovt	xao	313	1720	24	0.07668
doid	ecto	11207	2826	216	0.07643
ecao	mmusdv	465	105	8	0.07619
aro	nbo	6610	928	70	0.07543
fovt	oarcs	313	307	23	0.07492
fovt	lpt	313	481	23	0.07348
fovt	mmo	313	695	23	0.07348
fovt	omp	313	2006	23	0.07348
fovt	sbo	313	694	23	0.07348
fovt	wbls	313	774	23	0.07348
fovt	xco	313	675	23	0.07348
po	scdo	1653	1266	93	0.07346
ecao	eco	465	2007	34	0.07312
ecao	efo	465	15540	34	0.07312
ecao	vsmo	465	1902	34	0.07312
aro	lbo	6610	1108	81	0.0731
nomen	peco	260	550	19	0.07308
omp	pato	2006	1875	137	0.07307
amphx	cdno	399	799	29	0.07268
cvdo	one	290	69	5	0.07246
one	psdo	69	74	5	0.07246
ncro	po	2543	1653	119	0.07199
apo	fovt	309	313	22	0.0712
amphx	fovt	399	313	22	0.07029
cdno	fovt	799	313	22	0.07029
fovt	poro	313	607	22	0.07029
cdno	mondo	799	22784	56	0.07009
aro	phipo	6610	920	64	0.06957
cdno	vt	799	3677	55	0.06884
ecao	obi	465	3735	32	0.06882
ecao	uberon	465	14351	32	0.06882
aro	mco	6610	839	57	0.06794
aro	poro	6610	607	41	0.06755
fovt	nbo	313	928	21	0.06709
ecao	xpo	465	20061	31	0.06667
clyh	mondo	257	22784	17	0.06615
cvdo	ncro	290	2543	19	0.06552
po	vsmo	1653	1902	108	0.06534
doid	mro	11207	51242	731	0.06523
amphx	pato	399	1875	26	0.06516
bspo	ecto	139	2826	9	0.06475
fovt	rxno	313	653	20	0.0639
fovt	spd	313	757	20	0.0639
geno	po	221	1653	14	0.06335
cdno	lpt	799	481	30	0.06237
aro	uberon	6610	14351	403	0.06097
ecto	poro	2826	607	37	0.06096
ecto	spd	2826	757	46	0.06077
aism	fovt	553	313	19	0.0607
colao	ecto	83	2826	5	0.06024
ecao	scdo	465	1266	28	0.06022
amphx	fbcv	399	1132	24	0.06015
cdno	so	799	2386	48	0.06008
oba	phipo	7787	920	55	0.05978
ddpheno	oba	961	7787	57	0.05931
pato	po	1875	1653	98	0.05929
ecto	rxno	2826	653	38	0.05819
hog	peco	1176	550	32	0.05818
ecto	wbls	2826	774	45	0.05814
ecao	vt	465	3677	27	0.05806
geno	one	221	69	4	0.05797
mco	one	839	69	4	0.05797
ecto	planp	2826	673	39	0.05795
ecto	to	2826	1606	93	0.05791
cdno	cmpo	799	399	23	0.05764
ecto	mmo	2826	695	40	0.05755
cmpo	fovt	399	313	18	0.05751
doid	pato	11207	1875	107	0.05707
oba	symp	7787	897	51	0.05686
ecto	xco	2826	675	38	0.0563
ecto	sbo	2826	694	39	0.0562
ecao	plana	465	646	26	0.05591
amphx	vbo	399	18556	22	0.05514
fovt	symp	313	897	17	0.05431
maxo	oba	1387	7787	75	0.05407
ecao	fao	465	112	6	0.05357
ecto	fao	2826	112	6	0.05357
clao	oba	1495	7787	80	0.05351
aro	ddpheno	6610	961	50	0.05203
ecto	hp	2826	16614	146	0.05166
ecto	mco	2826	839	43	0.05125
fovt	planp	313	673	16	0.05112
nbo	wbbt	928	6763	47	0.05065
amphx	geno	399	221	11	0.04977
aro	geno	6610	221	11	0.04977
clyh	geno	257	221	11	0.04977
ecto	zeco	2826	161	8	0.04969
ecto	nbo	2826	928	46	0.04957
cro	ecto	81	2826	4	0.04938
ecto	hsapdv	2826	243	12	0.04938
aro	symp	6610	897	44	0.04905
hp	xpo	16614	20061	814	0.04899
ecto	lbo	2826	1108	54	0.04874
ecto	ino	2826	166	8	0.04819
aro	to	6610	1606	77	0.04795
ecto	symp	2826	897	43	0.04794
cro	pdumdv	81	21	1	0.04762
ecto	mmusdv	2826	105	5	0.04762
ecto	pdumdv	2826	21	1	0.04762
exo	pdumdv	150	21	1	0.04762
geno	pdumdv	221	21	1	0.04762
omit	pdumdv	89	21	1	0.04762
cdno	plana	799	646	30	0.04644
cdno	poro	799	607	28	0.04613
ecto	oarcs	2826	307	14	0.0456
aro	clao	6610	1495	68	0.04548
cryoem	ecto	111	2826	5	0.04505
ecto	scdo	2826	1266	57	0.04502
ecto	omit	2826	89	4	0.04494
aro	xao	6610	1720	77	0.04477
cdno	xco	799	675	30	0.04444
cdno	xpo	799	20061	35	0.0438
ms	xao	2937	1720	75	0.0436
ecto	phipo	2826	920	40	0.04348
ogms	one	117	69	3	0.04348
aism	cdno	553	799	24	0.0434
cl	ecto	2659	2826	115	0.04325
cdno	sbo	799	694	30	0.04323
cdno	mmo	799	695	30	0.04317
ecto	obi	2826	3735	121	0.04282
ecto	so	2826	2386	102	0.04275
cdno	olatdv	799	47	2	0.04255
fovt	olatdv	313	47	2	0.04255
pato	peco	1875	550	23	0.04182
aro	po	6610	1653	69	0.04174
mpath	tto	841	38640	35	0.04162
ecao	lpt	465	481	19	0.04086
ecao	pato	465	1875	19	0.04086
ecto	geno	2826	221	9	0.04072
ecto	psdo	2826	74	3	0.04054
psdo	wbbt	74	6763	3	0.04054
ecto	exo	2826	150	6	0.04
aro	vsmo	6610	1902	76	0.03996
cdno	rxno	799	653	26	0.03982
cteno	ecto	151	2826	6	0.03974
aro	maxo	6610	1387	55	0.03965
aro	omp	6610	2006	79	0.03938
apo	ecto	309	2826	12	0.03883
cdno	wbls	799	774	30	0.03876
aism	ecao	553	465	18	0.03871
ms	vt	2937	3677	113	0.03847
ddanat	ecto	130	2826	5	0.03846
aro	fbcv	6610	1132	43	0.03799
ecto	lepao	2826	132	5	0.03788
ecto	flopo	2826	23226	107	0.03786
bto	cdno	6511	799	30	0.03755
cdno	chmo	799	2908	30	0.03755
cdno	cmo	799	3025	30	0.03755
cdno	efo	799	15540	30	0.03755
cdno	flopo	799	23226	30	0.03755
cdno	hao	799	2465	30	0.03755
cdno	lbo	799	1108	30	0.03755
cdno	ma	799	3230	30	0.03755
cdno	mop	799	3582	30	0.03755
cdno	omp	799	2006	30	0.03755
cdno	rs	799	5020	30	0.03755
hog	oba	1176	7787	44	0.03741
cro	wbbt	81	6763	3	0.03704
ms	so	2937	2386	88	0.03688
ecto	maxo	2826	1387	51	0.03677
ms	to	2937	1606	59	0.03674
aro	cdno	6610	799	29	0.0363
cdno	go	799	43248	29	0.0363
cdno	pw	799	2600	29	0.0363
cdno	vsmo	799	1902	29	0.0363
cdno	vto	799	107005	29	0.0363
cdno	wbphenotype	799	2633	29	0.0363
cdno	xao	799	1720	29	0.0363
ecto	fbcv	2826	1132	41	0.03622
clao	ecto	1495	2826	54	0.03612
ddpheno	ecto	961	2826	34	0.03538
fovt	mco	313	839	11	0.03514
fovt	oba	313	7787	11	0.03514
cdno	eco	799	2007	28	0.03504
cdno	nbo	799	928	28	0.03504
cdno	to	799	1606	28	0.03504
aro	eco	6610	2007	70	0.03488
ecto	hog	2826	1176	41	0.03486
ecto	nomen	2826	260	9	0.03462
ecto	uberon	2826	14351	97	0.03432
ecto	plana	2826	646	22	0.03406
cdno	ddpheno	799	961	27	0.03379
cdno	dermo	799	3401	27	0.03379
cdno	fypo	799	7674	27	0.03379
cdno	mro	799	51242	27	0.03379
ecto	ncbitaxon	2826	2438855	94	0.03326
aro	hog	6610	1176	39	0.03316
ecto	xao	2826	1720	57	0.03314
cdno	spd	799	757	25	0.03303
amphx	mondo	399	22784	13	0.03258
cdno	clao	799	1495	26	0.03254
cdno	uberon	799	14351	26	0.03254
cdno	zfa	799	3079	26	0.03254
ecto	pato	2826	1875	61	0.03253
aro	hao	6610	2465	79	0.03205
aro	wbphenotype	6610	2633	84	0.0319
ecao	geno	465	221	7	0.03167
cdno	cl	799	2659	25	0.03129
cdno	po	799	1653	25	0.03129
ncbitaxon	vt	2438855	3677	115	0.03128
ms	trans	2937	32	1	0.03125
trans	vbo	32	18556	1	0.03125
cdno	planp	799	673	21	0.0312
doid	zp	11207	36602	349	0.03114
ncro	omp	2543	2006	62	0.03091
ddanat	wbbt	130	6763	4	0.03077
cdao	ecto	131	2826	4	0.03053
ecto	vbo	2826	18556	86	0.03043
aro	cl	6610	2659	80	0.03009
cmpo	ecto	399	2826	12	0.03008
ecto	mondo	2826	22784	85	0.03008
ecto	gecko	2826	67	2	0.02985
aro	chmo	6610	2908	85	0.02923
aro	pw	6610	2600	76	0.02923
edam.data	tto	1140	38640	33	0.02895
fbcv	fovt	1132	313	9	0.02875
mmusdv	wbbt	105	6763	3	0.02857
aro	so	6610	2386	66	0.02766
cdno	ecto	799	2826	22	0.02753
cryoem	wbbt	111	6763	3	0.02703
ecto	lpt	2826	481	13	0.02703
ecto	zp	2826	36602	76	0.02689
aro	scdo	6610	1266	34	0.02686
aro	cmo	6610	3025	80	0.02645
cdno	ncro	799	2543	21	0.02628
cdno	phipo	799	920	21	0.02628
edam.format	tto	347	38640	9	0.02594
ogms	wbbt	117	6763	3	0.02564
ncbitaxon	so	2438855	2386	61	0.02557
ecto	fovt	2826	313	8	0.02556
aism	ecto	553	2826	14	0.02532
ecto	efo	2826	15540	71	0.02512
cdno	mp	799	13569	20	0.02503
cdno	symp	799	897	20	0.02503
aro	ma	6610	3230	79	0.02446
ecto	wbphenotype	2826	2633	63	0.02393
cdno	maxo	799	1387	19	0.02378
efo	tto	15540	38640	369	0.02375
peco	xao	550	1720	13	0.02364
clyh	ecao	257	465	6	0.02335
aro	vt	6610	3677	85	0.02312
ecto	pw	2826	2600	60	0.02308
aro	zfa	6610	3079	71	0.02306
cdao	wbbt	131	6763	3	0.0229
cio	ms	44	2937	1	0.02273
lepao	wbbt	132	6763	3	0.02273
ecto	mro	2826	51242	64	0.02265
cdno	geno	799	221	5	0.02262
aro	mop	6610	3582	81	0.02261
ecto	hao	2826	2465	55	0.02231
chmo	ecto	2908	2826	63	0.02229
aro	dermo	6610	3401	75	0.02205
bto	ecto	6511	2826	61	0.02159
cmo	ecto	3025	2826	61	0.02159
ecto	ma	2826	3230	61	0.02159
ecto	rs	2826	5020	61	0.02159
poro	wbbt	607	6763	13	0.02142
cdno	hog	799	1176	17	0.02128
cdno	oba	799	7787	17	0.02128
ecto	olatdv	2826	47	1	0.02128
olatdv	one	47	69	1	0.02128
olatdv	wbbt	47	6763	1	0.02128
ecto	vt	2826	3677	59	0.02088
cdno	cvdo	799	290	6	0.02069
ncbitaxon	to	2438855	1606	33	0.02055
dermo	ecto	3401	2826	58	0.02052
ecto	ms	2826	2937	57	0.02017
amphx	tto	399	38640	8	0.02005
cteno	wbbt	151	6763	3	0.01987
ecto	fypo	2826	7674	56	0.01982
ecto	zfa	2826	3079	56	0.01982
ncbitaxon	xao	2438855	1720	34	0.01977
aro	pato	6610	1875	37	0.01973
aro	hp	6610	16614	130	0.01967
gno	tto	104602	38640	753	0.01949
ecto	vsmo	2826	1902	37	0.01945
ecao	po	465	1653	9	0.01935
edam.topic	fobi	209	763	4	0.01914
mondo	xpo	22784	20061	380	0.01894
wbbt	zeco	6763	161	3	0.01863
ms	zfs	2937	54	1	0.01852
wbbt	zfs	6763	54	1	0.01852
ecto	oba	2826	7787	52	0.0184
hp	ms	16614	2937	54	0.01839
fovt	geno	313	221	4	0.0181
ino	wbbt	166	6763	3	0.01807
ecto	mop	2826	3582	51	0.01805
mi	tto	1389	38640	25	0.018
cdno	mco	799	839	14	0.01752
cl	tto	2659	38640	46	0.0173
envo	ncbitaxon	3360	2438855	58	0.01726
ecao	oba	465	7787	8	0.0172
ecto	ogms	2826	117	2	0.01709
cl	envo	2659	3360	45	0.01692
doid	tto	11207	38640	189	0.01686
ms	taxrank	2937	61	1	0.01639
ecto	mp	2826	13569	46	0.01628
aro	rs	6610	5020	80	0.01594
ecto	envo	2826	3360	45	0.01592
hom	ms	65	2937	1	0.01538
aro	ecao	6610	465	7	0.01505
cdno	pato	799	1875	12	0.01502
gecko	wbbt	67	6763	1	0.01493
ecao	one	465	69	1	0.01449
aro	ncro	6610	2543	34	0.01337
exo	wbbt	150	6763	2	0.01333
fobi	gsso	763	9455	10	0.01311
envo	go	3360	43248	44	0.0131
aro	flopo	6610	23226	86	0.01301
ecao	ncro	465	2543	6	0.0129
aro	zp	6610	36602	84	0.01271
ms	uberon	2937	14351	37	0.0126
aro	obi	6610	3735	47	0.01258
aro	efo	6610	15540	83	0.01256
amphx	ecao	399	465	5	0.01253
aro	bto	6610	6511	81	0.01244
cro	ms	81	2937	1	0.01235
hsapdv	wbbt	243	6763	3	0.01235
colao	ms	83	2937	1	0.01205
aro	mro	6610	51242	78	0.0118
clyh	tto	257	38640	3	0.01167
aro	fypo	6610	7674	76	0.0115
cdno	scdo	799	1266	9	0.01126
ecocore	gno	182	104602	2	0.01099
